ÓòÃû,ºó×º,×¢²á×´Ì¬,×¢²áÈÕÆÚ,¹ýÆÚÈÕÆÚ,×¢²áÉÌ,×¢²áÕß,ÁªÏµÈË,ÓÊÏä,ÓòÃû×´Ì¬,DNS·þÎñÆ÷,,
guqoo.com,.com,Î´×¢²á,,,,,,,,,
weboo.com,.com,ÒÑ×¢²á,2005-05-29,2018-05-29,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS45.DOMAINCONTROL.COM;NS46.DOMAINCONTROL.COM;,
bomoo.com,.com,ÒÑ×¢²á,2003-05-30,2018-05-30,"Name.com, Inc.",,,,clientTransferProhibited ;,NS1CNB.NAME.COM;NS2KNZ.NAME.COM;NS3CNA.NAME.COM;NS4LQX.NAME.COM;,
cetoo.com,.com,ÒÑ×¢²á,2012-05-30,2018-05-30,Megazone Corp. dba Hosting.kr,,,,clientTransferProhibited ;,NS1.SEDOPARKING.COM;NS2.SEDOPARKING.COM;,
yidoo.com,.com,ÒÑ×¢²á,2000-05-30,2018-05-30,"eName Technology Co., Ltd.",,,,clientDeleteProhibited ;clientTransferProhibited ;,NS1.HAWKHOST.COM;NS2.HAWKHOST.COM;,
bukoo.com,.com,ÒÑ×¢²á,2003-05-31,2018-05-31,"Epik, Inc.",,,,clientTransferProhibited ;,NS1.SEDOPARKING.COM;NS2.SEDOPARKING.COM;,
futoo.com,.com,ÒÑ×¢²á,2002-05-31,2018-05-31,"Domain.com, LLC",,,,clientDeleteProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS1.MYDYNDNS.ORG;NS2.MYDYNDNS.ORG;NS3.MYDYNDNS.ORG;NS4.MYDYNDNS.ORG;NS5.MYDYNDNS.ORG;,
lawoo.com,.com,ÒÑ×¢²á,2009-05-31,2018-05-31,"Blue Razor Domains, LLC",,,,ok ;,NS03.DOMAINCONTROL.COM;NS04.DOMAINCONTROL.COM;,
qaloo.com,.com,ÒÑ×¢²á,2017-05-31,2018-05-31,Tucows Domains Inc.,,,,clientTransferProhibited ;clientUpdateProhibited ;,NS1.UNDEVELOPED.NL;NS2.UNDEVELOPED.NL;,
seloo.com,.com,ÒÑ×¢²á,2006-05-31,2018-05-31,"TurnCommerce, Inc. DBA NameBright.com",,,,clientTransferProhibited ;,NSG1.NAMEBRIGHTDNS.COM;NSG2.NAMEBRIGHTDNS.COM;,
xocoo.com,.com,ÒÑ×¢²á,2013-05-31,2018-05-31,"PSI-USA, Inc. dba Domain Robot",,,,clientTransferProhibited ;,NS3.EASILY.NET;NS4.EASILY.NET;,
juboo.com,.com,ÒÑ×¢²á,2001-06-01,2018-06-01,Megazone Corp. dba Hosting.kr,,,,clientTransferProhibited ;,NS1.HOSTING.CO.KR;NS2.HOSTING.CO.KR;,
komoo.com,.com,ÒÑ×¢²á,2011-06-01,2018-06-01,Uniregistrar Corp,,,,clientTransferProhibited ;,NS1.UNIREGISTRYMARKET.LINK;NS2.UNIREGISTRYMARKET.LINK;,
rutoo.com,.com,ÒÑ×¢²á,2007-06-01,2018-06-01,"Epik, Inc.",,,,clientTransferProhibited ;,NS1.SEDOPARKING.COM;NS2.SEDOPARKING.COM;,
seroo.com,.com,ÒÑ×¢²á,2008-06-01,2018-06-01,"GoDaddy.com, LLC",,,,clientDeleteProhibited ;clientRenewProhibited ;clientTransferProhibited ;clientUpdateProhibited ;,NS1.VOODOO.COM;NS2.VOODOO.COM;,
gatoo.com,.com,ÒÑ×¢²á,2004-06-02,2018-06-02,Tucows Domains Inc.,,,,clientTransferProhibited ;clientUpdateProhibited ;,NS1.BRANDROOT.COM;NS2.BRANDROOT.COM;,
